"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-15",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","4.0",",,7,0700","-5",",,7","-13",",,7","-13",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-16",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","4.0",",,7,0700","1",",,7","-13",",,7","-7",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-17",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","4.0",",,7,0700","6",",,7","-7",",,7","-4",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-18",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","4.0",",,7,0700","11",",,7","-4",",,7","0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-19",,,,,,,"0.03",",,7,0700","0.3",",,7,0700","4.0",",,7,0700","7",",,7","-4",",,7","-3",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-20",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","4.0",",,7,0700","5",",,7","-6",",,7","1",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-21",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","4.0",",,7,0700","7",",,7","-11",",,7","3",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-22",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","4.0",",,7,0700","23",",,7","1",",,7","23",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-23",,,,,,,"0.00","T,,7,0700","0.0",",,7,0700","3.0",",,7,0700","32",",,7","21",",,7","28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-24",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","3.0",",,7,0700","31",",,7","28",",,7","31",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-25",,,,,,,"0.00","T,,7,0700","0.0",",,7,0700","2.0",",,7,0700","34",",,7","30",",,7","31",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-26",,,,,,,"0.02",",,7,0700","0.0",",,7,0700","2.0",",,7,0700","34",",,7","31",",,7","33",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-27",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","1.0",",,7,0700","37",",,7","32",",,7",,,,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-28",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","1.0",",,7,0700","32",",,7","28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-29",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","1.0",",,7,0700","34",",,7","27",",,7","30",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-30",,,,,,,"0.00","T,,7,0700","0.0",",,7,0700","1.0",",,7,0700","48",",,7","30",",,7","33",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-01-31",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","1.0",",,7,0700","36",",,7","28",",,7","29",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-01",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","53",",,7","28",",,7","29",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-02",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","50",",,7","29",",,7","32",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-03",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","33",",,7","29",",,7","30",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-04",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","37",",,7","26",",,7","31",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-05",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","45",",,7","25",",,7","30",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-06",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","49",",,7","25",",,7","35",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-07",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","52",",,7","34",",,7","36",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-08",,,,,,,"0.00","T,,7,0700","0.0",",,7,0700","0.0",",,7,0700","47",",,7","35",",,7","43",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-09",,,,,,,"0.03",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","55",",,7","32",",,7","32",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-10",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","34",",,7","26",",,7","28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-11",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","32",",,7","27",",,7","31",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-12",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","37",",,7","22",",,7","28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-13",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","44",",,7","22",",,7","26",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-14",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","37",",,7","26",",,7","30",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-15",,,,,,,"0.08",",,7,0700","0.0","T,,7,0700","0.0",",,7,0700","47",",,7","17",",,7","17",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-16",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","26",",,7","13",",,7","13",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-17",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","18",",,7","5",",,7",,,,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-18",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","28",",,7","9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-19",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","36",",,7","18",",,7",,,,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-20",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","48",",,7","18",",,7","31",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-21",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","50",",,7","29",",,7","33",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-22",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","51",",,7","26",",,7","38",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-23",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","54",",,7","26",",,7","31",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-24",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","40",",,7","13",",,7","22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-25",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","44",",,7","13",",,7","40",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-26",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","52",",,7","28",",,7","36",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-27",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","71",",,7","29",",,7","30",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-28",,,,,,,"0.02",",,7,0700","0.2",",,7,0700","0.0",",,7,0700","48",",,7","1",",,7","1",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-02-29",,,,,,,"0.00",",,7,0700","0.0",",,7,0700","0.0",",,7,0700","19",",,7","1",",,7","15",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-01",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","56",",,H","15",",,H","32",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-02",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","54",",,H","30",",,H","40",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-03",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","63",",,H","40",",,H","51",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-04",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","73",",,H","30",",,H","38",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-05",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","41",",,H","23",",,H","24",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-06",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","51",",,H","24",",,H","29",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-07",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","54",",,H","29",",,H","34",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-13",,,,,,,"0.11",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","67",",,H","33",",,H","47",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-14",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","67",",,H","30",",,H","32",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-15",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","52",",,H","32",",,H","39",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-16",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","47",",,H","23",",,H","23",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-17",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","29",",,H","20",",,H","20",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-19",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","35",",,H","20",",,H","34",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-20",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","54",",,H","18",",,H","18",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-21",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","33",",,H","18",",,H","24",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-22",,,,,,,"0.12",",,H,0700","0.4",",,H,0700","0.0",",,H,0700","33",",,H","24",",,H","25",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-23",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","30",",,H","16",",,H","20",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-24",,,,,,,"0.11",",,H,0700","1.0",",,H,0700","1.0",",,H,0700","31",",,H","20",",,H","27",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-25",,,,,,,"1.11",",,H,0700","5.5",",,H,0700","5.0",",,H,0700","37",",,H","27",",,H","35",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-26",,,,,,,"0.93",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","41",",,H","32",",,H","33",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-27",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","33",",,H","17",",,H","17",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-28",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","32",",,H","17",",,H","20",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-29",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","41",",,H","20",",,H","31",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-30",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","53",",,H","31",",,H","38",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-03-31",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","53",",,H","31",",,H","34",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-01",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","45",",,H","33",",,H","36",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-02",,,,,,,"0.63",",,H,0700","0.5",",,H,0700","0.0",",,H,0700","39",",,H","31",",,H","31",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-03",,,,,,,"0.05",",,H,0700","0.4",",,H,0700","0.0",",,H,0700","39",",,H","31",",,H","35",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-04",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","47",",,H","31",",,H","31",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-05",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","47",",,H","27",",,H","31",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-06",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","53",",,H","31",",,H","40",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-07",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","56",",,H","39",",,H","40",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-08",,,,,,,"0.66",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","45",",,H","39",",,H","44",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-09",,,,,,,"0.04",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","50",",,H","39",",,H","40",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-10",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","61",",,H","35",",,H","37",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-11",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","69",",,H","37",",,H","45",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-12",,,,,,,"0.17",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","56",",,H","39",",,H","39",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-13",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","59",",,H","33",",,H","36",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-14",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","81",",,H","33",",,H","59",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-15",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","75",",,H","42",",,H","45",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-16",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","74",",,H","45",",,H","51",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-17",,,,,,,"0.91",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","59",",,H","47",",,H","51",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-18",,,,,,,"0.40",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","55",",,H","40",",,H","43",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-19",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","51",",,H","32",",,H","39",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-20",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","43",",,H","30",",,H","33",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-21",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","46",",,H","31",",,H",,,,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-22",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","59",",,H","37",",,H","38",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-23",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","66",",,H","30",",,H","50",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-24",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","60",",,H","33",",,H","34",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-25",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","59",",,H","34",",,H","44",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-26",,,,,,,"0.00",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","64",",,H","44",",,H","46",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-28",,,,,,,"0.02",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","59",",,H","49",",,H","51",",,H,0700",,,,,,,,,,,,,,,,,,
"USC00210355","AUSTIN WASTE WATER TREATMENT FACILITY, MN US","43.6542","-92.9739","365.5","2024-04-29",,,,,,,"0.69",",,H,0700","0.0",",,H,0700","0.0",",,H,0700","55",",,H","45",",,H","46",",,H,0700",,,,,,,,,,,,,,,,,,
